u_AnnualSalary|u_AccountBalance|AnnualSalary|AccountBalance|LoanApproval|Gender
-655.29|-1904.17|100000.0|28107.04|1.0|0
-655.29|966.35|100000.0|30977.56|1.0|0
-40655.29|-4256.22|60000.0|13798.94|-1.0|0
-25858.94|925.01|74796.35|23402.82|-1.0|1
29344.71|-2082.91|130000.0|36895.34|1.0|0
9344.71|-693.84|110000.0|32306.39|1.0|0
-655.29|1073.9|100000.0|31085.11|1.0|0
-655.29|-4853.95|100000.0|25157.26|1.0|0
-8358.94|3580.9|92296.35|31289.48|1.0|1
-30655.29|3754.83|70000.0|24799.01|-1.0|0
40141.06|-3438.3|140796.35|38767.0|1.0|1
-20655.29|6327.59|80000.0|30360.78|1.0|0
-50655.29|-2287.07|50000.0|12779.08|-1.0|0
-20655.29|737.09|80000.0|24770.28|-1.0|0
-655.29|-2665.28|100000.0|27345.93|1.0|0
-28358.94|3022.62|72296.35|24753.18|-1.0|1
-655.29|5750.68|100000.0|35761.89|1.0|0
9344.71|-737.16|110000.0|32263.07|1.0|0
9344.71|-4841.17|110000.0|28159.06|1.0|0
-38358.94|-1002.51|62296.35|17739.03|-1.0|1
9344.71|-3983.51|110000.0|29016.72|1.0|0
-10655.29|-2391.96|90000.0|24630.24|-1.0|0
-655.29|-4272.85|100000.0|25738.36|1.0|0
19344.71|3294.7|120000.0|39283.94|1.0|0
40141.06|-2239.58|140796.35|39965.72|1.0|1
-30655.29|-4181.88|70000.0|16862.3|-1.0|0
-30655.29|1289.34|70000.0|22333.52|-1.0|0
-47358.94|-1521.67|53296.35|14529.76|-1.0|1
-10655.29|-6163.51|90000.0|20858.69|-1.0|0
-20655.29|4302.93|80000.0|28336.12|-1.0|0
-10655.29|-4268.39|90000.0|22753.81|-1.0|0
49344.71|2828.7|150000.0|47784.98|1.0|0
12641.06|2582.24|113296.35|36567.75|1.0|1
-70655.29|837.2|30000.0|9925.32|-1.0|0
19344.71|2380.33|120000.0|38369.57|1.0|0
-9358.94|339.39|91296.35|27749.07|1.0|1
-10655.29|-398.52|90000.0|26623.68|-1.0|0
56641.06|-683.92|157296.35|46453.25|1.0|1
-10655.29|-4050.88|90000.0|22971.32|-1.0|0
-50655.29|-542.92|50000.0|14523.23|-1.0|0
-30655.29|-132.39|70000.0|20911.79|-1.0|0
-50655.29|-2091.13|50000.0|12975.02|-1.0|0
9344.71|-2359.97|110000.0|30640.26|1.0|0
11141.06|1003.33|111796.35|34540.49|1.0|1
1641.06|-1576.49|102296.35|29121.11|1.0|1
29344.71|477.16|130000.0|39455.41|1.0|0
19344.71|4119.81|120000.0|40109.05|1.0|0
-40655.29|118.28|60000.0|18173.44|-1.0|0
-19858.94|-4020.25|80796.35|20250.97|-1.0|1
29344.71|1220.65|130000.0|40198.9|1.0|0
-655.29|-1385.86|100000.0|28625.35|1.0|0
-655.29|2283.99|100000.0|32295.2|1.0|0
49344.71|1203.35|150000.0|46159.63|1.0|0
-655.29|-167.41|100000.0|29843.8|1.0|0
-655.29|-3060.96|100000.0|26950.25|1.0|0
-10655.29|3508.12|90000.0|30530.32|1.0|0
-40655.29|-2637.57|60000.0|15417.59|-1.0|0
49344.71|3587.17|150000.0|48543.45|1.0|0
9344.71|-2237.62|110000.0|30762.61|1.0|0
9344.71|3696.94|110000.0|36697.17|1.0|0
-45358.94|1958.49|55296.35|18607.73|-1.0|1
30141.06|832.0|130796.35|40048.28|1.0|1
-6858.94|-4746.97|93796.35|23409.97|-1.0|1
-30655.29|-1663.16|70000.0|19381.02|-1.0|0
-20655.29|-1881.68|80000.0|22151.51|-1.0|0
39344.71|3034.51|140000.0|45001.78|1.0|0
-61858.94|649.87|38796.35|12367.23|-1.0|1
16141.06|1801.0|116796.35|36832.67|1.0|1
59344.71|1680.05|160000.0|49625.34|1.0|0
-655.29|1081.23|100000.0|31092.44|1.0|0
-858.94|764.27|99796.35|30714.61|1.0|1
-20655.29|1097.38|80000.0|25130.57|-1.0|0
-3858.94|415.66|96796.35|29469.3|1.0|1
29344.71|4962.86|130000.0|43941.11|1.0|0
29344.71|-3989.84|130000.0|34988.41|1.0|0
29344.71|1887.81|130000.0|40866.06|1.0|0
10141.06|3827.39|110796.35|37065.65|1.0|1
-655.29|584.29|100000.0|30595.5|1.0|0
-655.29|-766.34|100000.0|29244.87|1.0|0
-858.94|2050.07|99796.35|32000.41|1.0|1
-70655.29|-578.87|30000.0|8509.25|-1.0|0
39344.71|721.06|140000.0|42688.33|1.0|0
-8858.94|3028.46|91796.35|30587.59|1.0|1
44141.06|3408.22|144796.35|46809.12|1.0|1
-858.94|3789.4|99796.35|33739.74|1.0|1
-30655.29|6071.45|70000.0|27115.63|-1.0|0
29344.71|3542.61|130000.0|42520.86|1.0|0
9344.71|4520.67|110000.0|37520.9|1.0|0
44641.06|6995.53|145296.35|50545.88|1.0|1
-20655.29|726.73|80000.0|24759.92|-1.0|0
-2858.94|378.89|97796.35|29731.43|1.0|1
-32858.94|325.34|67796.35|20710.84|-1.0|1
-10655.29|933.87|90000.0|27956.07|1.0|0
9344.71|1856.55|110000.0|34856.78|1.0|0
51641.06|5026.48|152296.35|50669.14|1.0|1
75641.06|-334.27|176296.35|52482.02|1.0|1
-72858.94|-1916.66|27796.35|6512.79|-1.0|1
-655.29|47.44|100000.0|30058.65|1.0|0
-8358.94|-2160.96|92296.35|25547.62|-1.0|1
9344.71|-926.15|110000.0|32074.08|1.0|0
-20655.29|2789.05|80000.0|26822.24|-1.0|0
-47358.94|189.51|53296.35|16240.94|-1.0|1
-10655.29|-26.14|90000.0|26996.06|-1.0|0
-20655.29|2120.43|80000.0|26153.62|-1.0|0
-655.29|3936.6|100000.0|33947.81|1.0|0
-68358.94|-1454.49|32296.35|8320.02|-1.0|1
-7358.94|-338.87|93296.35|27668.61|1.0|1
-30655.29|435.57|70000.0|21479.75|-1.0|0
29344.71|1711.22|130000.0|40689.47|1.0|0
-10655.29|1418.14|90000.0|28440.34|1.0|0
48641.06|146.86|149296.35|44892.82|1.0|1
-655.29|3085.65|100000.0|33096.86|1.0|0
-50655.29|1868.1|50000.0|16934.25|-1.0|0
24141.06|-2302.24|124796.35|35120.64|1.0|1
29344.71|-286.23|130000.0|38692.02|1.0|0
14641.06|5616.52|115296.35|40199.83|1.0|1
-44358.94|-2453.41|56296.35|14494.73|-1.0|1
-40655.29|-4273.25|60000.0|13781.91|-1.0|0
79344.71|-3980.55|180000.0|49942.77|1.0|0
-28358.94|4017.78|72296.35|25748.34|-1.0|1
-60655.29|3482.93|40000.0|15560.07|-1.0|0
9344.71|1411.56|110000.0|34411.79|1.0|0
-21358.94|-3801.74|79296.35|20021.13|-1.0|1
43141.06|-457.16|143796.35|42644.84|1.0|1
39344.71|3673.91|140000.0|45641.18|1.0|0
-10655.29|-3898.17|90000.0|23124.03|-1.0|0
30641.06|4221.86|131296.35|43587.59|1.0|1
9344.71|-1314.65|110000.0|31685.58|1.0|0
31641.06|690.77|132296.35|40355.41|1.0|1
-19858.94|3165.66|80796.35|27436.88|-1.0|1
-2858.94|-4422.24|97796.35|24930.3|-1.0|1
43141.06|-2237.97|143796.35|40864.03|1.0|1
19344.71|3171.62|120000.0|39160.86|1.0|0
-655.29|-4392.84|100000.0|25618.37|1.0|0
25641.06|-3301.75|126296.35|34569.48|1.0|1
27141.06|-3658.24|127796.35|34661.34|1.0|1
54641.06|520.17|155296.35|47059.53|1.0|1
-10655.29|1288.64|90000.0|28310.84|1.0|0
-10655.29|-1528.55|90000.0|25493.65|-1.0|0
9344.71|-1746.84|110000.0|31253.39|1.0|0
19344.71|3217.72|120000.0|39206.96|1.0|0
-655.29|-2123.34|100000.0|27887.87|1.0|0
39344.71|-3256.12|140000.0|38711.15|1.0|0
39344.71|1486.31|140000.0|43453.58|1.0|0
-41358.94|-349.09|59296.35|17495.75|-1.0|1
29344.71|-4209.31|130000.0|34768.94|1.0|0
29344.71|-1976.58|130000.0|37001.67|1.0|0
59344.71|1625.24|160000.0|49570.53|1.0|0
-32358.94|4176.93|68296.35|24711.88|-1.0|1
9344.71|-2575.23|110000.0|30425.0|1.0|0
-30655.29|985.16|70000.0|22029.34|-1.0|0
-25358.94|1575.94|75296.35|24203.2|-1.0|1
-24358.94|1520.41|76296.35|24446.57|-1.0|1
9344.71|1090.08|110000.0|34090.31|1.0|0
19344.71|-455.72|120000.0|35533.52|1.0|0
-20655.29|2321.86|80000.0|26355.05|-1.0|0
-47358.94|112.88|53296.35|16164.31|-1.0|1
-10358.94|-3175.51|90296.35|23935.27|-1.0|1
-8358.94|-1806.33|92296.35|25902.25|-1.0|1
-38358.94|-1887.95|62296.35|16853.59|-1.0|1
-5858.94|4481.16|94796.35|32937.0|1.0|1
59344.71|1430.8|160000.0|49376.09|1.0|0
-10655.29|-299.94|90000.0|26722.26|-1.0|0
-9358.94|225.31|91296.35|27634.99|1.0|1
9344.71|-2896.91|110000.0|30103.32|1.0|0
47641.06|-1234.74|148296.35|43212.32|1.0|1
-22858.94|393.44|77796.35|23767.95|-1.0|1
39344.71|-2410.51|140000.0|39556.76|1.0|0
-18358.94|-2421.61|82296.35|22297.96|-1.0|1
-10655.29|1961.72|90000.0|28983.92|1.0|0
29344.71|568.98|130000.0|39547.23|1.0|0
29344.71|373.92|130000.0|39352.17|1.0|0
-30655.29|241.64|70000.0|21285.82|-1.0|0
9344.71|598.54|110000.0|33598.77|1.0|0
-30655.29|2782.78|70000.0|23826.96|-1.0|0
-30655.29|-2513.71|70000.0|18530.47|-1.0|0
-50655.29|1247.35|50000.0|16313.5|-1.0|0
29344.71|-2757.55|130000.0|36220.7|1.0|0
9344.71|457.44|110000.0|33457.67|1.0|0
20141.06|116.27|120796.35|36343.54|1.0|1
49344.71|423.52|150000.0|45379.8|1.0|0
-655.29|-3657.98|100000.0|26353.23|1.0|0
-10655.29|-1349.89|90000.0|25672.31|-1.0|0
-1358.94|-1498.66|99296.35|28302.23|1.0|1
9344.71|-1603.87|110000.0|31396.36|1.0|0
9344.71|68.22|110000.0|33068.45|1.0|0
-50655.29|-1254.32|50000.0|13811.83|-1.0|0
-30655.29|-302.57|70000.0|20741.61|-1.0|0
89344.71|1134.6|190000.0|58046.93|1.0|0
9344.71|4059.78|110000.0|37060.01|1.0|0
-40655.29|-1317.19|60000.0|16737.97|-1.0|0
-10655.29|343.03|90000.0|27365.23|1.0|0
75641.06|-1115.12|176296.35|51701.17|1.0|1
-20655.29|1258.15|80000.0|25291.34|-1.0|0
25641.06|-2311.46|126296.35|35559.77|1.0|1
-50655.29|-2825.45|50000.0|12240.7|-1.0|0
-12858.94|-219.08|87796.35|26144.45|-1.0|1
-16858.94|-2086.67|83796.35|23081.25|-1.0|1
19344.71|-1125.6|120000.0|34863.64|1.0|0
-655.29|1819.98|100000.0|31831.19|1.0|0
31641.06|-4065.99|132296.35|35598.65|1.0|1
19344.71|1782.42|120000.0|37771.66|1.0|0
39344.71|3222.14|140000.0|45189.41|1.0|0
-26858.94|5306.65|73796.35|27485.56|-1.0|1
39344.71|490.55|140000.0|42457.82|1.0|0
-5858.94|-1437.44|94796.35|27018.4|1.0|1
-655.29|3450.49|100000.0|33461.7|1.0|0
23141.06|3121.55|123796.35|40245.52|1.0|1
-42858.94|-472.17|57796.35|16924.32|-1.0|1
-30655.29|-126.03|70000.0|20918.15|-1.0|0
-10655.29|6087.68|90000.0|33109.88|1.0|0
-1358.94|-1296.85|99296.35|28504.04|1.0|1
-20655.29|-522.54|80000.0|23510.65|-1.0|0
-10655.29|-3264.75|90000.0|23757.45|-1.0|0
59344.71|-4657.64|160000.0|43287.65|1.0|0
19344.71|1303.03|120000.0|37292.27|1.0|0
-40655.29|1015.26|60000.0|19070.42|-1.0|0
19344.71|4700.21|120000.0|40689.45|1.0|0
-10655.29|2432.86|90000.0|29455.06|1.0|0
-19858.94|-1647.91|80796.35|22623.31|-1.0|1
-655.29|3924.82|100000.0|33936.03|1.0|0
59344.71|3146.61|160000.0|51091.9|1.0|0
-20655.29|1743.06|80000.0|25776.25|-1.0|0
-75858.94|4154.47|24796.35|11687.22|-1.0|1
9344.71|-5128.69|110000.0|27871.54|1.0|0
-70655.29|659.12|30000.0|9747.24|-1.0|0
-10655.29|-4096.15|90000.0|22926.05|-1.0|0
59344.71|-3130.46|160000.0|44814.83|1.0|0
49344.71|-63.82|150000.0|44892.46|1.0|0
21641.06|1813.8|122296.35|38489.42|1.0|1
-10655.29|-2559.02|90000.0|24463.18|-1.0|0
89344.71|1973.03|190000.0|58885.36|1.0|0
59344.71|-329.71|160000.0|47615.58|1.0|0
-20655.29|-98.31|80000.0|23934.88|-1.0|0
-655.29|2716.49|100000.0|32727.7|1.0|0
90141.06|-923.64|190796.35|56226.72|1.0|1
-6858.94|2054.68|93796.35|30211.62|1.0|1
17141.06|-2446.55|117796.35|32884.02|1.0|1
79344.71|-2960.01|180000.0|50963.31|1.0|0
-10655.29|1714.77|90000.0|28736.97|1.0|0
-55358.94|734.72|45296.35|14394.94|-1.0|1
16141.06|1400.83|116796.35|36432.5|1.0|1
9344.71|-846.69|110000.0|32153.54|1.0|0
35641.06|-474.31|136296.35|40385.93|1.0|1
9344.71|846.51|110000.0|33846.74|1.0|0
63141.06|-144.29|163796.35|48935.74|1.0|1
-10655.29|-3203.6|90000.0|23818.6|-1.0|0
29344.71|-2121.67|130000.0|36856.58|1.0|0
14141.06|-1709.18|114796.35|32724.68|1.0|1
-40655.29|-2965.14|60000.0|15090.02|-1.0|0
13141.06|2880.08|113796.35|37015.04|1.0|1
-30655.29|2591.94|70000.0|23636.12|-1.0|0
-20655.29|1424.76|80000.0|25457.95|-1.0|0
13141.06|3100.94|113796.35|37235.9|1.0|1
641.06|1975.16|101296.35|32373.86|1.0|1
9344.71|2099.81|110000.0|35100.04|1.0|0
39344.71|2237.69|140000.0|44204.96|1.0|0
39344.71|4447.02|140000.0|46414.29|1.0|0
-655.29|-4930.28|100000.0|25080.93|1.0|0
-655.29|238.6|100000.0|30249.81|1.0|0
-655.29|-56.92|100000.0|29954.29|1.0|0
-80655.29|401.23|20000.0|6500.34|-1.0|0
-10655.29|-2912.17|90000.0|24110.03|-1.0|0
-30655.29|2892.21|70000.0|23936.39|-1.0|0
49344.71|-3282.39|150000.0|41673.89|1.0|0
29344.71|1221.7|130000.0|40199.95|1.0|0
-32858.94|4756.9|67796.35|25142.4|-1.0|1
-58358.94|-3803.92|42296.35|8959.6|-1.0|1
-20655.29|331.53|80000.0|24364.72|-1.0|0
-655.29|-1985.95|100000.0|28025.26|1.0|0
-20655.29|-2532.4|80000.0|21500.79|-1.0|0
-20655.29|1619.44|80000.0|25652.63|-1.0|0
2641.06|-4675.83|103296.35|26320.67|1.0|1
28641.06|-3198.85|129296.35|35569.08|1.0|1
-6858.94|2763.57|93796.35|30920.51|1.0|1
19344.71|-1200.34|120000.0|34788.9|1.0|0
-20655.29|-378.07|80000.0|23655.12|-1.0|0
-20655.29|518.34|80000.0|24551.53|-1.0|0
39344.71|418.92|140000.0|42386.19|1.0|0
9344.71|-1068.71|110000.0|31931.52|1.0|0
18641.06|3425.44|119296.35|39204.36|1.0|1
-70655.29|-3501.68|30000.0|5586.44|-1.0|0
-6858.94|-2689.34|93796.35|25467.6|-1.0|1
-20655.29|-1359.12|80000.0|22674.07|-1.0|0
11641.06|-2886.12|112296.35|30800.49|1.0|1
17641.06|-2018.14|118296.35|33461.88|1.0|1
-10655.29|1876.89|90000.0|28899.09|1.0|0
-23858.94|1492.25|76796.35|24567.86|-1.0|1
-655.29|64.66|100000.0|30075.87|1.0|0
-16858.94|-115.89|83796.35|25052.03|-1.0|1
-1358.94|-1243.27|99296.35|28557.62|1.0|1
9344.71|-2608.77|110000.0|30391.46|1.0|0
-655.29|556.49|100000.0|30567.7|1.0|0
-21358.94|1601.75|79296.35|25424.62|-1.0|1
-40655.29|72.75|60000.0|18127.91|-1.0|0
9344.71|-2300.41|110000.0|30699.82|1.0|0
59344.71|3089.16|160000.0|51034.45|1.0|0
-10655.29|-2983.31|90000.0|24038.89|-1.0|0
-655.29|-1305.2|100000.0|28706.01|1.0|0
9344.71|349.99|110000.0|33350.22|1.0|0
7141.06|-167.77|107796.35|32173.78|1.0|1
-9858.94|-517.43|90796.35|26742.8|-1.0|1
29344.71|-2286.86|130000.0|36691.39|1.0|0
-10655.29|3231.56|90000.0|30253.76|1.0|0
34141.06|4413.91|134796.35|44825.8|1.0|1
-20655.29|-4237.09|80000.0|19796.1|-1.0|0
49344.71|2365.77|150000.0|47322.05|1.0|0
-30655.29|7300.12|70000.0|28344.3|-1.0|0
9344.71|2918.84|110000.0|35919.07|1.0|0
-40655.29|1671.68|60000.0|19726.84|-1.0|0
-26858.94|714.08|73796.35|22892.99|-1.0|1
-10655.29|1142.44|90000.0|28164.64|1.0|0
39344.71|-789.29|140000.0|41177.98|1.0|0
29344.71|-5848.4|130000.0|33129.85|1.0|0
-10655.29|2601.84|90000.0|29624.04|1.0|0
-30655.29|-266.35|70000.0|20777.83|-1.0|0
9344.71|-1857.22|110000.0|31143.01|1.0|0
19344.71|1538.68|120000.0|37527.92|1.0|0
-40655.29|-746.8|60000.0|17308.36|-1.0|0
-655.29|-3453.09|100000.0|26558.12|1.0|0
-60655.29|852.38|40000.0|12929.52|-1.0|0
-10655.29|881.02|90000.0|27903.22|1.0|0
19344.71|3231.14|120000.0|39220.38|1.0|0
-30655.29|2111.36|70000.0|23155.54|-1.0|0
49344.71|-367.73|150000.0|44588.55|1.0|0
11641.06|2213.09|112296.35|35899.7|1.0|1
-30655.29|1200.38|70000.0|22244.56|-1.0|0
19344.71|2522.19|120000.0|38511.43|1.0|0
9344.71|-1072.21|110000.0|31928.02|1.0|0
-20655.29|166.3|80000.0|24199.49|-1.0|0
-10655.29|2702.25|90000.0|29724.45|1.0|0
-8358.94|5214.7|92296.35|32923.28|1.0|1
-51358.94|3986.32|49296.35|18842.15|-1.0|1
-40655.29|1007.24|60000.0|19062.4|-1.0|0
-655.29|-4337.97|100000.0|25673.24|1.0|0
-655.29|-641.2|100000.0|29370.01|1.0|0
-20655.29|442.03|80000.0|24475.22|-1.0|0
-24358.94|4608.01|76296.35|27534.17|-1.0|1
-10655.29|1561.37|90000.0|28583.57|1.0|0
-20655.29|1314.64|80000.0|25347.83|-1.0|0
9344.71|1293.82|110000.0|34294.05|1.0|0
-20655.29|-2741.89|80000.0|21291.3|-1.0|0
21641.06|-2426.37|122296.35|34249.25|1.0|1
-50655.29|1389.04|50000.0|16455.19|-1.0|0
-10655.29|-1891.04|90000.0|25131.16|-1.0|0
-12858.94|515.55|87796.35|26879.08|-1.0|1
-45858.94|-2140.15|54796.35|14359.64|-1.0|1
-50655.29|443.25|50000.0|15509.4|-1.0|0
-655.29|3023.97|100000.0|33035.18|1.0|0
42141.06|1103.51|142796.35|43906.61|1.0|1
-655.29|3477.35|100000.0|33488.56|1.0|0
-10655.29|-2931.5|90000.0|24090.7|-1.0|0
-30655.29|-1190.46|70000.0|19853.72|-1.0|0
-10655.29|832.26|90000.0|27854.46|1.0|0
-40655.29|-3937.81|60000.0|14117.35|-1.0|0
-10655.29|1187.21|90000.0|28209.41|1.0|0
-28358.94|-2134.08|72296.35|19596.48|-1.0|1
19344.71|-1372.36|120000.0|34616.88|1.0|0
51641.06|2962.91|152296.35|48605.57|1.0|1
-35358.94|-2206.09|65296.35|17432.16|-1.0|1
-655.29|1613.2|100000.0|31624.41|1.0|0
19344.71|-1926.8|120000.0|34062.44|1.0|0
69141.06|-1003.26|169796.35|49870.17|1.0|1
99344.71|-643.09|200000.0|59258.25|1.0|0
-20655.29|2336.74|80000.0|26369.93|-1.0|0
-655.29|1715.23|100000.0|31726.44|1.0|0
49344.71|647.33|150000.0|45603.61|1.0|0
141.06|229.99|100796.35|30479.23|1.0|1
52141.06|-1270.13|152796.35|44521.98|1.0|1
19344.71|4235.64|120000.0|40224.88|1.0|0
23141.06|3665.31|123796.35|40789.28|1.0|1
-58358.94|-1442.79|42296.35|11320.73|-1.0|1
-8358.94|10.4|92296.35|27718.98|1.0|1
89344.71|844.38|190000.0|57756.71|1.0|0
44641.06|179.38|145296.35|43729.73|1.0|1
-20655.29|520.26|80000.0|24553.45|-1.0|0
49641.06|1993.01|150296.35|47037.87|1.0|1
39344.71|-854.63|140000.0|41112.64|1.0|0
9344.71|632.49|110000.0|33632.72|1.0|0
-9858.94|757.69|90796.35|28017.92|1.0|1
9344.71|1153.0|110000.0|34153.23|1.0|0
5641.06|-6662.38|106296.35|25230.82|1.0|1
-35358.94|-132.26|65296.35|19505.99|-1.0|1
-50655.29|-5558.66|50000.0|9507.49|-1.0|0
-655.29|-2559.77|100000.0|27451.44|1.0|0
41641.06|1020.91|142296.35|43674.56|1.0|1
19344.71|3944.21|120000.0|39933.45|1.0|0
-20655.29|-66.91|80000.0|23966.28|-1.0|0
59344.71|-2912.67|160000.0|45032.62|1.0|0
169344.71|-3934.08|270000.0|76890.35|1.0|0
641.06|-7632.02|101296.35|22766.68|-1.0|1
4641.06|67.15|105296.35|31661.45|1.0|1
39344.71|-700.22|140000.0|41267.05|1.0|0
-12358.94|1025.96|88296.35|27538.94|1.0|1
-26858.94|-377.96|73796.35|21800.95|-1.0|1
19344.71|-1870.16|120000.0|34119.08|1.0|0
-60655.29|-5498.1|40000.0|6579.04|-1.0|0
22141.06|-1321.11|122796.35|35503.96|1.0|1
-39858.94|188.33|60796.35|18481.52|-1.0|1
9344.71|7037.75|110000.0|40037.98|1.0|0
29344.71|-260.52|130000.0|38717.73|1.0|0
9344.71|-618.8|110000.0|32381.43|1.0|0
-5858.94|-677.29|94796.35|27778.55|1.0|1
-21358.94|2830.55|79296.35|26653.42|-1.0|1
-50655.29|-4252.17|50000.0|10813.98|-1.0|0
-655.29|-904.51|100000.0|29106.7|1.0|0
-30655.29|-2826.47|70000.0|18217.71|-1.0|0
-28358.94|-1620.57|72296.35|20109.99|-1.0|1
-20655.29|-949.39|80000.0|23083.8|-1.0|0
-18358.94|4126.62|82296.35|28846.19|1.0|1
49344.71|-122.85|150000.0|44833.43|1.0|0
20641.06|2909.95|121296.35|39286.67|1.0|1
3141.06|3081.25|103796.35|34227.2|1.0|1
59344.71|5310.73|160000.0|53256.02|1.0|0
31641.06|-3072.79|132296.35|36591.85|1.0|1
-8358.94|420.35|92296.35|28128.93|1.0|1
-30655.29|-3381.11|70000.0|17663.07|-1.0|0
-28358.94|-4028.35|72296.35|17702.21|-1.0|1
-40655.29|-858.3|60000.0|17196.86|-1.0|0
69344.71|787.44|170000.0|51721.74|1.0|0
11641.06|1560.53|112296.35|35247.14|1.0|1
-10655.29|-967.33|90000.0|26054.87|-1.0|0
9344.71|-998.5|110000.0|32001.73|1.0|0
129344.71|-2378.87|230000.0|66489.51|1.0|0
-70655.29|2461.16|30000.0|11549.28|-1.0|0
-50655.29|-1244.28|50000.0|13821.87|-1.0|0
24641.06|1424.17|125296.35|38996.5|1.0|1
-30655.29|-1288.18|70000.0|19756.0|-1.0|0
-20655.29|-3149.78|80000.0|20883.41|-1.0|0
39641.06|-1933.18|140296.35|40122.67|1.0|1
9344.71|618.7|110000.0|33618.93|1.0|0
29344.71|2285.78|130000.0|41264.03|1.0|0
-10655.29|-251.25|90000.0|26770.95|-1.0|0
37141.06|-4441.26|137796.35|36867.33|1.0|1
21641.06|7919.15|122296.35|44594.77|1.0|1
-10655.29|1672.85|90000.0|28695.05|1.0|0
19344.71|-572.35|120000.0|35416.89|1.0|0
-655.29|-390.05|100000.0|29621.16|1.0|0
69344.71|749.65|170000.0|51683.95|1.0|0
9344.71|-1756.3|110000.0|31243.93|1.0|0
-40655.29|2448.96|60000.0|20504.12|-1.0|0
-655.29|-1638.69|100000.0|28372.52|1.0|0
-10655.29|-1628.73|90000.0|25393.47|-1.0|0
-10655.29|1105.06|90000.0|28127.26|1.0|0
9344.71|-1654.23|110000.0|31346.0|1.0|0
-1358.94|-4146.82|99296.35|25654.07|1.0|1
29344.71|-2385.94|130000.0|36592.31|1.0|0
-40655.29|2511.23|60000.0|20566.39|-1.0|0
69344.71|-2192.9|170000.0|48741.4|1.0|0
14141.06|2807.74|114796.35|37241.6|1.0|1
-20655.29|525.59|80000.0|24558.78|-1.0|0
-60655.29|-2469.65|40000.0|9607.49|-1.0|0
39344.71|1756.62|140000.0|43723.89|1.0|0
-2858.94|2064.69|97796.35|31417.23|1.0|1
9344.71|3824.48|110000.0|36824.71|1.0|0
49344.71|-1209.99|150000.0|43746.29|1.0|0
-655.29|183.86|100000.0|30195.07|1.0|0
-60655.29|-1156.38|40000.0|10920.76|-1.0|0
9344.71|-1363.23|110000.0|31637.0|1.0|0
27641.06|-4490.75|128296.35|33978.28|1.0|1
19344.71|123.17|120000.0|36112.41|1.0|0
23141.06|-548.07|123796.35|36575.9|1.0|1
29344.71|4088.7|130000.0|43066.95|1.0|0
19344.71|119.67|120000.0|36108.91|1.0|0
-40655.29|-1997.47|60000.0|16057.69|-1.0|0
-19858.94|-2771.89|80796.35|21499.33|-1.0|1
-10655.29|3507.37|90000.0|30529.57|1.0|0
-10655.29|2554.53|90000.0|29576.73|1.0|0
-10655.29|5647.22|90000.0|32669.42|1.0|0
-8858.94|-436.26|91796.35|27122.87|1.0|1
-30655.29|1850.21|70000.0|22894.39|-1.0|0
19344.71|1665.06|120000.0|37654.3|1.0|0
-10655.29|1109.56|90000.0|28131.76|1.0|0
39344.71|-1304.15|140000.0|40663.12|1.0|0
-10655.29|333.3|90000.0|27355.5|1.0|0
-655.29|-2590.86|100000.0|27420.35|1.0|0
43141.06|1173.85|143796.35|44275.85|1.0|1
-4358.94|-363.18|96296.35|28541.01|1.0|1
-10655.29|1799.84|90000.0|28822.04|1.0|0
-20655.29|2790.91|80000.0|26824.1|-1.0|0
-22858.94|572.65|77796.35|23947.16|-1.0|1
19344.71|-4277.49|120000.0|31711.75|1.0|0
10141.06|932.2|110796.35|34170.46|1.0|1
-40655.29|-1408.46|60000.0|16646.7|-1.0|0
39344.71|980.7|140000.0|42947.97|1.0|0
18641.06|1719.55|119296.35|37498.47|1.0|1
-20655.29|1348.32|80000.0|25381.51|-1.0|0
23141.06|3263.61|123796.35|40387.58|1.0|1
-20655.29|98.49|80000.0|24131.68|-1.0|0
-40655.29|-2682.7|60000.0|15372.46|-1.0|0
40141.06|2243.68|140796.35|44448.98|1.0|1
-30655.29|2650.15|70000.0|23694.33|-1.0|0
9344.71|-2298.41|110000.0|30701.82|1.0|0
-30655.29|-4093.55|70000.0|16950.63|-1.0|0
-19858.94|-6781.12|80796.35|17490.1|-1.0|1
-20655.29|-2044.32|80000.0|21988.87|-1.0|0
9344.71|612.77|110000.0|33613.0|1.0|0
-30655.29|822.17|70000.0|21866.35|-1.0|0
-30655.29|-2142.8|70000.0|18901.38|-1.0|0
19344.71|5180.03|120000.0|41169.27|1.0|0
-40655.29|784.86|60000.0|18840.02|-1.0|0
33141.06|-3046.71|133796.35|37066.28|1.0|1
-20655.29|2025.09|80000.0|26058.28|-1.0|0
-655.29|3406.81|100000.0|33418.02|1.0|0
19344.71|-969.78|120000.0|35019.46|1.0|0
-20655.29|2502.47|80000.0|26535.66|-1.0|0
-32858.94|-1166.46|67796.35|19219.04|-1.0|1
-30655.29|316.98|70000.0|21361.16|-1.0|0
-10655.29|-168.12|90000.0|26854.08|-1.0|0
-655.29|-373.05|100000.0|29638.16|1.0|0
-21358.94|-455.11|79296.35|23367.76|-1.0|1
-20358.94|-1629.82|80296.35|22491.95|-1.0|1
-10655.29|-1436.14|90000.0|25586.06|-1.0|0
-66858.94|1604.26|33796.35|11827.12|-1.0|1
-655.29|-1096.51|100000.0|28914.7|1.0|0
29344.71|-76.03|130000.0|38902.22|1.0|0
