LSAT|UGPA|female|male|white|nonwhite|U|org_female|org_male|scf_UGPA|scf_LSAT
36|3.6|0|1|0|1|1.37152170909496|0|1|3.454718952868083|34.411737671767305
46|3.7|0|1|1|0|0.8672008503897489|1|0|3.503804459393247|38.83878864580151
41|3.7|0|1|1|0|0.830682164013693|1|0|3.4910132784196053|38.79244227031036
45|3.8|0|1|1|0|1.33228547234638|0|1|3.666706856983476|39.433899772218616
41|3.4|0|1|0|1|0.687603643619726|1|0|3.2151670791628804|33.65078398959388
43|3.5|0|1|1|0|0.42463423365046205|1|0|3.348789308264581|38.2808323678256
34|3.2|0|1|0|1|0.481561533281711|0|1|3.1429979465061075|33.424849082272225
39|3.9|0|1|1|0|1.2151037427463|1|0|3.6256623162602977|39.283102970658604
45|3.7|0|1|1|0|0.8052549504055971|1|0|3.4821070410054946|38.760204901995294
34|3.6|0|1|1|0|0.8401580253140741|0|1|3.4943323314525143|38.80446290226943
45|3.5|0|1|1|0|0.7080297350734691|0|1|3.4480525486913907|38.63718678328718
39|3.8|0|1|1|0|1.31511788130999|0|1|3.660693667966581|39.411771301069166
30|3.8|0|1|0|1|1.77918284444361|0|1|3.5975079706456743|34.873477843739465
28|3.1|0|1|0|1|-0.016326069630991997|1|0|2.96860584576601|32.88513363906439
42|3.1|0|1|1|0|-0.14595958103122902|0|1|3.1489308393460584|37.573281269470215
42|3.6|0|1|1|0|0.769579048053765|0|1|3.469611056930901|38.71501910300576
42|3.8|0|1|1|0|1.3179316690052199|0|1|3.6616792364851323|39.415397331641756
34|3.7|0|1|0|1|1.2598351447596299|1|0|3.415599170682429|34.2863054764228
24|3.9|0|1|0|1|1.6151664538944297|1|0|3.540058934485007|34.68696328158255
38|3.4|0|1|0|1|0.944313483479525|0|1|3.305083293167618|33.93441635037515
46|3.6|0|1|1|0|0.6319717445073499|1|0|3.4214121730819147|38.54122359669952
41|3.7|0|1|0|1|1.3022109306987|1|0|3.4304418827467478|34.33384267187174
37|3.6|0|1|1|0|0.8419584029048399|0|1|3.494962938899541|38.80674719765033
37|3.7|0|1|1|0|1.04260147602747|0|1|3.565240983213369|39.06216486165275
41|3.9|0|1|1|0|1.54760477185271|0|1|3.742125454978532|39.71249682615751
40|3.5|0|1|0|1|0.904828005524029|1|0|3.2912529519237266|33.890634745545086
41|3.5|0|1|0|1|0.9201186246483721|1|0|3.2966087052606468|33.907582319694114
44|3.9|0|1|1|0|1.5611823267215401|0|1|3.7468811835860274|39.73013036039709
40|3.7|0|1|1|0|0.812393353125196|1|0|3.4846073664583015|38.76925247291346
39|3.4|0|1|1|0|0.10596537009145401|1|0|3.237171079107229|37.88404788980425
44|3.2|0|1|1|0|-0.22443599889408897|1|0|3.121443375730578|37.4769969760799
42|3.7|0|1|1|0|0.835766830278883|1|0|3.4927942539376966|38.798891975741554
42|3.5|0|1|1|0|0.691946527645177|0|1|3.4424191802089252|38.616874526362416
46|3.5|0|1|1|0|0.7195510983683141|0|1|3.4520880674241803|38.65174423555353
44|3.7|0|1|1|0|0.794338334867948|1|0|3.4782833436379654|38.74637271728707
48|3.4|0|1|1|0|0.22395900732948198|1|0|3.278500001843055|38.03048365963116
41|3.4|0|1|0|1|0.973782064598497|0|1|3.3154050761104013|33.96712804568087
48|3.7|0|1|1|0|0.865325906832444|1|0|3.503147734172907|38.836407780824224
35|3.5|0|1|1|0|0.309518372418175|1|0|3.3084683668485644|38.13702084158163
43|3.6|0|1|1|0|0.8950824876815731|0|1|3.513570393051666|38.87421089412484
44|3.2|0|1|1|0|0.0297875963276423|0|1|3.2104887477564232|37.7898072730635
43|3.5|0|1|1|0|0.6757275822543921|0|1|3.436738267605476|38.59640165349534
31|3.4|0|1|0|1|0.654635800073198|1|0|3.203619630583491|33.61453082809448
41|3.7|0|1|1|0|1.10081367970725|0|1|3.585630622218314|39.136582848184624
41|3.4|0|1|1|0|0.183706290522823|1|0|3.264400924454216|37.98046460331947
40|3.7|0|1|1|0|0.783882752677861|1|0|3.4746211296524736|38.7331293249564
41|3.4|0|1|1|0|0.41442570279329705|0|1|3.34521362746587|38.26805720791298
42|3.3|0|1|1|0|-0.0284802082712975|1|0|3.190079633751421|37.717881604143194
42|3.3|0|1|1|0|0.221852792945397|0|1|3.277762270779054|38.02786479124459
41|3.7|0|1|1|0|0.870808844689176|1|0|3.5050682098896533|38.8433706062814
43|3.4|0|1|0|1|0.716173725474544|1|0|3.225174150164108|33.68223276464006
32|3.1|0|1|1|0|-0.275321409140625|0|1|3.103620048662378|37.41469654674693
42|3.6|0|1|0|1|1.38645691997309|0|1|3.459950219492912|34.42854575570519
38|3.6|0|1|1|0|0.568826330489845|1|0|3.399294608117063|38.46173345482725
43|3.6|0|1|0|1|1.13419711698661|1|0|3.371592693180274|34.145751123573866
41|3.6|0|1|1|0|0.590130661217531|1|0|3.406756748103534|38.48853391303064
44|3.3|0|1|1|0|0.26353071266157396|0|1|3.292360545432331|38.0797206843878
45|3.6|0|1|1|0|0.9462121811225891|0|1|3.5314792837274185|38.93925261782702
41|3.0|0|1|1|0|-0.430828417458257|0|1|3.049151542715114|37.22494610727944
40|3.8|0|1|1|0|1.02695450469017|1|0|3.559760412526795|39.042186047216546
47|3.5|0|1|1|0|0.677661586744706|0|1|3.437415679744147|38.598842341295324
32|3.3|0|1|1|0|0.157051280436847|0|1|3.255064634141005|37.94737861626739
39|2.8|0|1|1|0|-0.8338940730068649|0|1|2.907972156050146|36.73759100503598
35|3.6|0|1|1|0|0.5942053041780129|1|0|3.408183948824113|38.493661866333625
29|3.3|0|1|1|0|0.125436228878679|0|1|3.2439910198875443|37.90817325716173
39|2.4|0|1|1|0|-1.97939074874201|1|0|2.5067459144173|35.387101378490975
39|3.7|0|1|1|0|0.76054800482451|1|0|3.466447807652528|38.70358906997503
30|3.4|0|1|1|0|0.40061728377478795|0|1|3.3403770354590603|38.25078385915512
34|2.5|0|1|1|0|-1.48215490157274|0|1|2.680909728587092|35.967113008875636
38|2.5|0|1|1|0|-1.4859723130441898|0|1|2.679572626795441|35.962624091055055
39|2.8|0|1|1|0|-0.811177199579183|0|1|2.9159290588854936|36.764887993302956
36|3.4|0|1|0|1|0.6612822733215931|1|0|3.2059476508545717|33.621836492333834
39|3.2|0|1|1|0|0.0344479127431232|0|1|3.2121210888009775|37.7955658791662
39|2.7|0|1|1|0|-1.10744966724519|0|1|2.8121554808219584|36.41046902514722
40|3.8|0|1|1|0|1.00772805414373|1|0|3.55302607915325|39.01765077119837
28|3.3|0|1|1|0|0.16704818222751502|0|1|3.258566188897476|37.95978406242627
37|2.4|0|1|1|0|-1.9862327711743|1|0|2.5043494003078957|35.37918593757669
35|3.1|0|1|1|0|-0.210912638858754|0|1|3.1261801218391976|37.49357144475466
36|2.1|0|1|1|0|-2.61518231033183|1|0|2.284051022217069|34.659073927156285
38|3.3|0|1|1|0|0.222907862253988|0|1|3.2781318235698347|38.02917664259155
36|2.9|0|1|1|0|-0.918082849677705|1|0|2.878483858819052|36.63660493119569
36|2.6|0|1|1|0|-1.62737926306023|1|0|2.63004286359531|35.79673693849822
34|3.3|0|1|1|0|-0.10322532503501199|1|0|3.1638991105645973|37.62581677508155
35|3.7|0|1|1|0|0.783331919054307|1|0|3.4744281924670366|38.73243174608
38|3.0|0|1|1|0|-0.403988937672147|0|1|3.058552446122407|37.257626927304116
37|4.0|0|1|1|0|1.43115513806135|1|0|3.7013373410578665|39.561581616063236
36|2.9|0|1|1|0|-0.670191659662455|0|1|2.9653112173008056|36.93475278934745
31|3.8|0|1|1|0|1.25304132851615|0|1|3.6389504866037794|39.33186020442681
43|2.7|0|1|1|0|-1.0446912131102601|0|1|2.8341375076725255|36.48525813526891
38|3.3|0|1|1|0|0.239149195647677|0|1|3.283820577884616|38.04937649163449
29|2.9|0|1|0|1|-0.217656263632672|0|1|2.8980871277482|32.66937206640269
41|2.7|0|1|1|0|-1.04559770023437|0|1|2.833819997871232|36.48417678390881
36|2.8|0|1|0|1|-0.35692030412230896|0|1|2.849307948599206|32.520954397898755
39|3.0|0|1|1|0|-0.6719578004990269|1|0|2.9646926017560706|36.93262002833328
31|3.2|0|1|0|1|0.450452301792738|0|1|3.1321015028107158|33.39086840038366
37|3.3|0|1|1|0|0.191812202041408|0|1|3.2672401334039263|37.990531923649534
33|3.4|0|1|1|0|0.39573934839971797|0|1|3.3386684703283835|38.24468377321705
34|3.6|0|1|1|0|0.8455856515400909|0|1|3.4962334334965295|38.81134981133463
38|2.8|0|1|1|0|-0.8683066407224479|0|1|2.89591867261197|36.69627886840967
34|3.7|0|1|1|0|1.0262940615415401|0|1|3.559529083071241|39.0413429860587
39|3.2|0|1|1|0|0.0256817006871657|0|1|3.209050600347302|37.784734474272746
43|3.7|0|1|1|0|1.0976962833216302|0|1|3.584538710507021|39.13259400464464
35|3.6|0|1|1|0|0.573877504088585|1|0|3.4010638523600085|38.46808605051152
38|3.3|0|1|1|0|0.197920544905928|0|1|3.269379665977046|37.998120081443524
36|3.8|0|1|1|0|0.9470025321568879|1|0|3.5317561152379584|38.94025887144003
32|3.1|0|1|0|1|-0.0599574495941602|1|0|2.9533233443230076|32.8382541332491
40|2.9|0|1|0|1|-0.3682807134392279|1|0|2.845328806249698|32.50887707129519
37|3.0|0|1|1|0|-0.42863191679367496|0|1|3.049920897812394|37.22761957666548
42|3.2|0|1|1|0|0.0335966200353093|0|1|3.2118229116164247|37.79451389809599
39|2.8|0|1|1|0|-1.1347446942483999|1|0|2.8025950156265997|36.377989458242354
37|2.6|0|1|1|0|-1.29716416534727|0|1|2.745705322851916|36.185317573096654
34|3.4|0|1|1|0|0.147318609284005|1|0|3.251655629863278|37.93530495644524
38|3.6|0|1|1|0|0.8853722124420641|0|1|3.5101692332560095|38.861870802314954
39|2.5|0|1|0|1|-0.973938885496231|0|1|2.6331885554430365|31.871449603743372
30|3.5|0|1|0|1|1.13672611829825|0|1|3.3724785112824547|34.14857468918952
30|2.8|0|1|1|0|-1.1901970262061399|1|0|2.7831720603160552|36.31209345599281
41|2.8|0|1|1|0|-0.8585691893313299|0|1|2.8993293512350515|36.70796392096827
38|3.1|0|1|1|0|-0.509141956862067|1|0|3.021721129559361|37.12975218114628
36|3.5|0|1|1|0|0.599808695749136|0|1|3.410146615140046|38.500714871259454
38|3.2|0|1|0|1|0.253472599303845|1|0|3.0631066053293647|33.176507475958594
34|2.6|0|1|1|0|-1.2984831995576298|0|1|2.7452433126601634|36.183757038911175
34|3.5|0|1|1|0|0.5943009137178149|0|1|3.4082174374034615|38.49378219949802
32|2.5|0|1|0|1|-1.29008699376996|1|0|2.5224532561017305|31.543698667580006
44|3.1|0|1|1|0|-0.145377300549186|0|1|3.1491347912337724|37.57399660483186
33|2.8|0|1|1|0|-0.912759949213295|0|1|2.8803482791994517|36.642981624985154
36|3.1|0|1|1|0|-0.21084171992862|0|1|3.1262049621869705|37.49365838356511
36|3.5|0|1|1|0|0.6018366959281619|0|1|3.4108569505841357|38.50326783933929
33|3.1|0|1|1|0|-0.569367370884647|1|0|3.000626335457445|37.05671087546368
26|3.6|0|1|0|1|0.975147642581918|1|0|3.315883388910037|33.96864467425412
38|2.9|0|1|1|0|-0.652162095065153|0|1|2.9716263246205274|36.95653202592911
30|3.6|0|1|1|0|0.494785339309325|1|0|3.3733607147698255|38.3687362900164
38|3.1|0|1|1|0|-0.566432525942222|1|0|3.001654305970994|37.06026691901263
35|3.2|0|1|1|0|-0.30823750502818104|1|0|3.0920907254247396|37.37445162643872
32|3.3|0|1|0|1|0.7262905604734209|0|1|3.228717713205191|33.69337600692357
39|3.6|0|1|1|0|0.901665182362788|0|1|3.515876073987026|38.882578596779396
38|3.2|0|1|1|0|0.0227021102418699|0|1|3.20800695709517|37.78105364226407
35|3.0|0|1|1|0|-0.730847951976719|1|0|2.944065502047187|36.86157577575821
35|3.9|0|1|1|0|1.4787839818061101|0|1|3.718020010133937|39.623237721562724
36|3.5|0|1|1|0|0.334904284328482|1|0|3.317360137765017|38.16868835658637
40|2.8|0|1|1|0|-0.8520115765863149|0|1|2.9016262468712415|36.715835227491155
41|3.2|0|1|1|0|0.0285166068046404|0|1|3.210043565888792|37.78823690365067
36|3.2|0|1|1|0|-0.0366385953580111|0|1|3.1872220444995905|37.70782183806786
36|3.7|0|1|1|0|0.7762795077587371|1|0|3.4719579867139254|38.72350164179961
37|3.8|0|1|1|0|0.981825469004262|1|0|3.5439533362075637|38.98462031745633
37|3.6|0|1|1|0|0.8537901531027159|0|1|3.499107174988909|38.82176251250699
37|3.3|0|1|1|0|-0.0911999175928568|1|0|3.1681111778139615|37.64061349050303
37|3.3|0|1|1|0|-0.0790414067823905|1|0|3.172369866380827|37.65557989947564
37|3.4|0|1|1|0|0.44212075280419394|0|1|3.354914206317899|38.302725258153735
39|2.8|0|1|1|0|-0.8147886999406129|0|1|2.9146640803418045|36.76054699643175
36|3.6|0|1|1|0|0.8646851439944151|0|1|3.502923298021562|38.83559415256685
39|3.5|0|1|1|0|0.679238516690041|0|1|3.437968021526264|38.60083252002163
35|3.2|0|1|1|0|-0.0464399098389636|0|1|3.1837889969355455|37.695739794753464
38|3.5|0|1|1|0|0.639582871435147|0|1|3.424078076804307|38.55081589565579
38|3.2|0|1|1|0|-0.00498890588055941|0|1|3.1983077911690296|37.74686273896168
39|3.2|0|1|1|0|-0.229662529385582|1|0|3.119612710281867|37.47059321133491
36|3.1|0|1|1|0|-0.232082473815981|0|1|3.1187650908785667|37.4676285643676
38|3.5|0|1|1|0|0.39705154127557396|1|0|3.339128084246983|38.24632463602007
36|3.7|0|1|1|0|1.07275091000288|0|1|3.5758012443974954|39.10068995939513
39|3.5|0|1|1|0|0.645570110004005|0|1|3.4261751909030456|38.558363286668396
35|3.7|0|1|1|0|0.759218776576746|1|0|3.465982226856512|38.701907032883284
38|3.1|0|1|1|0|-0.250094510745768|0|1|3.1124561228696876|37.44556958764531
35|3.7|0|1|1|0|0.7824053960057821|1|0|3.4741036648028185|38.731258420288256
42|3.2|0|1|1|0|-0.265100717682898|1|0|3.10719998888162|37.427201707423656
35|3.5|0|1|1|0|0.607704607038703|0|1|3.4129122685706386|38.51065567085352
36|3.2|0|1|1|0|-0.283954562845067|1|0|3.100596165758441|37.40413701618277
39|3.2|0|1|1|0|0.0026268256225317|0|1|3.200975307708359|37.75626301835042
35|3.5|0|1|1|0|0.6132353655903161|0|1|3.4148494941550065|38.51762031745155
36|3.5|0|1|1|0|0.637356852015405|0|1|3.423298382349924|38.548010197657916
34|3.7|0|1|1|0|0.730981467413785|1|0|3.4560917141476835|38.66619213497323
35|2.9|0|1|1|0|-0.9499246965992929|1|0|2.8673308063156058|36.598482409268655
36|3.6|0|1|1|0|0.568446227969459|1|0|3.3991614718898524|38.46125546229869
37|3.0|0|1|1|0|-0.39550007842105106|0|1|3.061525787874692|37.267969271740824
41|2.8|0|1|1|0|-0.8142732721092328|0|1|2.9148446161530366|36.76116650553668
36|3.4|0|1|1|0|0.455284687173646|0|1|3.359525058556966|38.31921458978937
38|2.5|0|1|1|0|-1.4793518490833|0|1|2.6818915369495793|35.970409492441554
28|3.5|0|1|0|1|1.08019053926219|0|1|3.3526761335229405|34.0855098491894
34|3.8|0|1|1|0|1.25664564792133|0|1|3.6402129499170464|39.33649560799833
37|3.2|0|1|1|0|-0.300327720066418|1|0|3.094861238303178|37.38411858527286
37|4.0|0|1|1|0|1.42500486113798|1|0|3.699183120493777|39.553627006735915
41|2.5|0|1|1|0|-1.4880052499439698|0|1|2.6788605621958195|35.96023377657369
42|2.6|0|1|1|0|-1.21941488984087|0|1|2.77293809468086|36.27742084688704
36|3.2|0|1|1|0|0.0245907712127024|0|1|3.20866848703157|37.78338675478387
36|2.9|0|1|1|0|-0.7015666724642529|0|1|2.9543216799810494|36.89688320193531
36|3.0|0|1|1|0|-0.42692524992532105|0|1|3.050518681767436|37.22969697771047
32|3.6|0|1|1|0|0.5154118575174289|1|0|3.380585441435486|38.3946210461065
36|3.0|0|1|1|0|-0.435511742107321|0|1|3.0475111427147517|37.21924644274356
36|3.1|0|1|0|1|-0.0136265746759406|1|0|2.969551381652814|32.888036294606295
36|2.8|0|1|1|0|-1.13229593853426|1|0|2.803452726585238|36.380902158168915
37|3.5|0|1|1|0|0.567096541771475|0|1|3.3986887254104676|38.45955823157639
34|3.5|0|1|1|0|0.614884100662175|0|1|3.4154269866875846|38.519696742378216
34|3.4|0|1|0|1|0.907639172302127|0|1|3.2922376024293736|33.89374990640409
31|2.9|0|1|0|1|-0.476151847916337|1|0|2.8075454317679296|32.3944218061903
35|3.4|0|1|1|0|0.101085151366155|1|0|3.235461714201179|37.878003461655844
34|2.6|0|1|1|0|-1.2518139782238|0|1|2.7615898605571156|36.23901181245414
37|2.4|0|1|1|0|-1.71574889983017|0|1|2.599090161604352|35.69345759830874
38|3.7|0|1|1|0|0.8080608644095799|1|0|3.4830898516534963|38.76376100675395
29|3.4|0|1|0|1|0.578800486074974|1|0|3.1770572505582266|33.53128654072149
35|2.9|0|1|1|0|-0.9483650011514309|1|0|2.8678771114737907|36.600348824024685
37|3.5|0|1|1|0|0.333630670891505|1|0|3.3169140368347954|38.16709896822073
33|3.6|0|1|1|0|0.552896492944915|1|0|3.393714959582621|38.44170620524728
38|2.2|0|1|0|1|-1.63886908947571|0|1|2.400287445957379|31.1860249255297
38|3.6|0|1|1|0|0.545198932120326|1|0|3.391018781178255|38.432032444592075
30|3.6|0|1|1|0|0.7584464097514421|0|1|3.465711694566857|38.70092969508084
36|3.7|0|1|1|0|1.07236843494328|0|1|3.5756672771552216|39.10020099298034
34|3.7|0|1|1|0|0.7826213341581879|1|0|3.474179300162702|38.73153187582809
36|3.6|0|1|1|0|0.6283436353779029|1|0|3.420141377084792|38.53665193289713
25|3.5|0|1|1|0|0.24157154965501998|1|0|3.2846690412759627|38.05239016762889
40|2.9|0|1|1|0|-0.6196959983980861|0|1|2.982998029333556|36.995782600290106
26|2.8|0|1|0|1|-0.7133792645063192|1|0|2.724453209165378|32.14413029058502
36|3.8|0|1|1|0|1.25123354173751|0|1|3.63831728398501|39.32953547152836
32|3.4|0|1|1|0|0.12069127211723199|1|0|3.2423290323772935|37.90229260310285
27|3.0|0|1|1|0|-0.758370722030153|1|0|2.9344252666612767|36.82841956820439
30|3.8|0|1|1|0|0.948214483027644|1|0|3.532180617991408|38.94180194509956
34|3.7|0|1|1|0|0.784384805371698|1|0|3.4747969806345993|38.73376513832605
39|3.1|0|1|1|0|-0.473073095882856|1|0|3.034354752892557|37.173565362635216
25|2.6|0|1|0|1|-0.835003863900888|0|1|2.681852491119762|32.01655866858326
39|3.0|0|1|1|0|-0.691144015637514|1|0|2.957972361397246|36.90945902229661
39|3.1|0|1|1|0|-0.4480228057770301|1|0|3.043128967575042|37.204024601418084
34|3.0|0|1|1|0|-0.724238951028383|1|0|2.946380397120756|36.869541969021235
28|3.1|0|1|1|0|-0.27411626942241696|0|1|3.1040421657143273|37.41617083493906
37|3.6|0|1|1|0|0.841869787768991|0|1|3.494931900208062|38.80663476078643
34|3.3|0|1|1|0|-0.0506941934271071|1|0|3.1822988745711|37.6904967603591
25|2.9|0|1|1|0|-1.03189529993454|1|0|2.8386194553381174|36.500525840400215
32|3.2|0|1|1|0|-0.323415676111383|1|0|3.0867743585879133|37.355908595683516
35|3.9|0|1|1|0|1.21589299347962|1|0|3.6259387623750214|39.284116696661854
39|2.9|0|1|1|0|-0.8652679884613229|1|0|2.896983003091653|36.699924886408944
41|3.3|0|1|1|0|0.213265172261499|0|1|3.2747543364527867|38.01718880442526
38|3.2|0|1|1|0|-0.0237421066890433|0|1|3.191739220139223|37.72372519101097
40|2.5|0|1|1|0|-1.46313704105521|0|1|2.687571000383843|35.98948457931851
37|3.7|0|1|1|0|0.815665606589397|1|0|3.4857535190285556|38.77340059757805
43|3.1|0|1|1|0|-0.43186320842476295|1|0|3.048789092697439|37.22368667864452
34|3.4|0|1|1|0|0.38237357682806605|0|1|3.3339869217845823|38.22797423602798
40|3.3|0|1|1|0|0.209533348452107|0|1|3.2734472129375503|38.01255039757336
40|3.0|0|1|1|0|-0.42934011895361796|0|1|3.0496728400947513|37.226757567884356
32|2.6|0|1|0|1|-1.09088809517658|1|0|2.5922254580758057|31.74981328838344
39|3.8|0|1|0|1|1.80883396755968|0|1|3.6078936914775737|34.90730310406585
33|3.8|0|1|1|0|0.9376858212202349|1|0|3.528492806847217|38.928398739681626
36|3.1|0|1|0|1|0.299427731274357|0|1|3.079203033433302|33.2263942248267
38|3.4|0|1|1|0|0.42971936918965503|0|1|3.3505704481524594|38.2871975994733
36|3.5|0|1|1|0|0.34136880388112395|1|0|3.3196244262077608|38.176756685436594
37|3.8|0|1|1|0|1.29323137489552|0|1|3.653027612798402|39.38357830569004
40|2.8|0|1|1|0|-0.8167482035396241|0|1|2.9139777367834583|36.75819190201843
39|2.6|0|1|1|0|-1.2377779833658502|0|1|2.76650616418656|36.255646452508216
28|3.0|0|1|1|0|-0.47560104935533004|0|1|3.033469301810709|37.170492949953406
37|3.5|0|1|1|0|0.33520810369637394|1|0|3.3174665547505016|38.169067513563924
40|3.4|0|1|1|0|0.428650104696508|0|1|3.3501959232996295|38.285859078016536
41|3.7|0|1|1|0|0.788455112278193|1|0|3.476222662591587|38.73892027251294
41|3.1|0|1|1|0|-0.48041561172798103|1|0|3.0317829339610194|37.164642151207126
28|3.9|0|1|1|0|1.40140226583734|0|1|3.6909159811769565|39.52311486356118
34|3.8|0|1|1|0|1.24632043156075|0|1|3.6365963983877783|39.323218125842594
41|3.3|0|1|1|0|-0.0371229813131427|1|0|3.1870523815399383|37.707224646381235
37|3.3|0|1|1|0|-0.0795369146430868|1|0|3.172196307818102|37.65496984225133
40|3.9|0|1|1|0|1.29710866101883|1|0|3.6543856865247992|39.388571342360386
31|2.9|0|1|0|1|-0.44476514120408794|1|0|2.8185390650434745|32.42768263335102
30|2.4|0|1|0|1|-1.53007108321946|1|0|2.438395470251144|31.297159154220125
43|2.5|0|1|1|0|-1.44417444932653|0|1|2.6942129135138253|36.01180498910678
42|3.7|0|1|1|0|0.851689065310125|1|0|3.498371239585324|38.8190956616135
39|3.1|0|1|1|0|-0.24847178410412601|0|1|3.1130245055856003|37.44755637566426
37|3.6|0|1|1|0|0.8442962146826372|0|1|3.4957817901918404|38.80971358312374
46|3.3|0|1|1|0|-0.0376924198323165|1|0|3.1868529277294395|37.70652260684529
37|3.4|0|1|1|0|0.42906581280715006|0|1|3.3503415308831195|38.28637946215375
43|3.7|0|1|1|0|0.834269685767248|1|0|3.492269858120311|38.79699279359049
28|3.7|0|1|1|0|1.01537027690186|0|1|3.555702874625396|39.02740132478015
36|3.7|0|1|1|0|0.7398639449635931|1|0|3.459202926217688|38.677423247863736
42|3.5|0|1|1|0|0.7000152660662751|0|1|3.445245368761012|38.627063589401935
31|2.2|0|1|0|1|-1.6442996186984098|0|1|2.398385327098149|31.180488138419456
42|3.1|0|1|1|0|-0.17706343417018697|0|1|3.138036279493028|37.535089770310044
38|3.4|0|1|1|0|0.14589140453310198|1|0|3.251155731425879|37.93353479069648
42|3.3|0|1|1|0|-0.067247411524503|1|0|3.1765008782740924|37.670103297207184
42|3.0|0|1|1|0|-0.372526745683624|0|1|3.0695725191723655|37.295973077232894
38|3.6|0|1|1|0|0.5727443629952701|1|0|3.400666953834032|38.46666086720393
32|3.4|0|1|1|0|0.170286725954388|1|0|3.2597005341604715|37.96380373515725
38|3.0|0|1|1|0|-0.4171237761101429|0|1|3.053951785140524|37.24162984140802
26|2.9|0|1|0|1|-0.279933278347209|0|1|2.876273731792257|32.60291813248165
33|3.1|0|1|0|1|0.0232458231174562|1|0|2.9824664550004876|32.9277093219595
43|3.6|0|1|1|0|0.636197794404889|1|0|3.422892406201102|38.546549390249076
41|3.4|0|1|1|0|0.457126705377927|0|1|3.3601702512116267|38.32152249410243
37|3.6|0|1|0|1|1.11921125539115|1|0|3.366343685432855|34.129024580287584
39|3.3|0|1|1|0|0.23082264424751103|0|1|3.280904086728579|38.039019161968895
38|3.1|0|1|1|0|-0.48839340632232003|1|0|3.028988599756993|37.15494932625482
40|3.5|0|1|1|0|0.350998125410188|1|0|3.322997230833406|38.188778147508664
34|3.5|0|1|1|0|0.6121393115439581|0|1|3.414465585886251|38.51624000362107
37|3.7|0|1|1|0|1.04556847599942|0|1|3.5662802164760112|39.06595442455301
39|3.6|0|1|1|0|0.8593690219733|0|1|3.501061251885789|38.82884450098024
38|3.7|0|1|1|0|1.0301280715818|0|1|3.560871998743911|39.04623738560456
