LoanApproval,AnnualSalary,AccountBalance,Gender
Yes,101000,32600.921794152466,Female
No,77500,22946.210470311402,Female
No,50000,19500.09985089878,Male
Yes,100000,33002.310565276195,Male
Yes,135000,38312.06827437706,Female
Yes,147500,40823.18692224587,Female
Yes,110000,31376.577446137326,Male
Yes,144000,46161.5517479056,Female
No,78000,21519.8087100418,Female
Yes,93500,26557.291982562565,Female
No,50000,13688.385264190583,Male
Yes,100000,35927.88226987287,Male
Yes,134000,42005.53215829038,Female
Yes,130000,40939.27869717333,Male
Yes,128000,37468.2602155226,Female
Yes,139500,43619.85975890194,Female
Yes,101000,30882.610295644274,Female
Yes,105000,34267.21440480152,Female
No,80000,24918.63244611739,Male
No,71000,20701.632737432483,Female
Yes,131000,41285.43566285858,Female
No,68000,15450.260341297635,Female
Yes,102000,30144.606663384635,Female
No,42500,11900.835000659083,Female
No,82000,23028.83908912837,Female
No,55000,17226.73177640694,Female
No,58000,17139.611181763084,Female
No,70000,15579.361953100008,Male
No,76000,20289.880898556163,Female
Yes,140000,38556.196867433595,Male
Yes,106500,27743.27223554405,Female
Yes,136500,43270.60181772023,Female
No,73500,19838.35066818902,Female
Yes,110000,27343.843799322553,Male
Yes,140000,47516.45968576867,Male
No,83500,23542.90134865399,Female
No,80000,25483.068643317743,Male
No,73500,20386.265526564493,Female
No,90000,26745.050580366482,Male
No,80500,25433.2833201179,Female
Yes,101000,30267.95016975608,Female
No,89500,26039.709374558246,Female
Yes,100000,29418.426057585184,Male
Yes,100000,27553.526451649363,Male
No,23500,6957.565532928087,Female
Yes,100000,28605.799609337962,Male
No,80000,26285.56365460619,Male
Yes,110000,34326.106590395044,Male
No,50000,15267.3314528166,Male
No,58000,17924.638428717815,Female
No,85000,26651.372375880608,Female
Yes,120000,31947.88785176752,Male
No,59500,13408.436821460942,Female
No,70000,21278.09590968597,Male
Yes,140000,42286.567752810486,Male
No,76000,21445.980194465108,Female
No,70000,17822.170974921322,Male
No,60000,15649.710063168157,Male
Yes,120000,29997.490028959688,Male
Yes,90000,27515.22506701705,Male
Yes,100000,30141.30273135211,Male
No,55000,11214.91844931393,Female
No,80000,23136.7835200936,Male
Yes,130000,41872.39183134986,Male
Yes,140000,41083.850340902296,Male
Yes,120000,40169.19231767466,Male
No,42000,13458.943063330726,Female
No,73500,22457.096322855465,Female
No,41000,9922.17815015612,Female
No,21000,4053.3862795752098,Female
No,70000,18030.703915313214,Male
Yes,120000,35814.916558906,Male
Yes,100000,31004.166425476986,Male
Yes,110000,33175.388835120306,Male
Yes,114000,36059.26167948158,Female
No,82500,25982.354480917413,Female
Yes,100000,31937.794236145557,Male
Yes,126500,35458.544295627,Female
Yes,110000,31846.822140235407,Male
No,87500,22705.524602130004,Female
No,50000,12867.224016974586,Male
No,70000,17910.94679603128,Male
Yes,100000,29554.108032156142,Male
Yes,130000,40756.37245586977,Male
No,76500,23804.86126361608,Female
Yes,106500,28544.500540672838,Female
Yes,130000,40149.858904901426,Male
No,40000,9697.836689985703,Male
Yes,100000,27244.99138998579,Male
No,80000,28701.396433506234,Male
Yes,110000,32795.16215442717,Male
No,53500,14941.49756261194,Female
No,53000,14072.659632008756,Female
No,70000,23387.682810536488,Male
No,60000,16926.646101752143,Male
No,69000,18907.910237689317,Female
No,80000,24206.524268977028,Male
Yes,140000,41948.02649827224,Male
Yes,110000,35882.023186418795,Male
Yes,110000,27366.66251696329,Male
Yes,141000,39013.57561606015,Female
No,72000,21157.677267370032,Female
No,40000,10247.83970468424,Male
Yes,120000,32601.530744280124,Male
No,90000,26851.208066856663,Male
No,62000,14374.33742748055,Female
No,90000,25528.3114647538,Male
Yes,96500,29076.317809015916,Female
Yes,90000,27253.482251142574,Male
Yes,110000,34935.24977219594,Male
Yes,146500,41910.551335151606,Female
Yes,90000,31831.673305652064,Male
No,70000,17323.189736296867,Male
Yes,119500,32866.912133872334,Female
No,28000,10503.240296082746,Female
No,80000,26545.213170507326,Male
Yes,109500,31787.760187525597,Female
Yes,127500,33121.80411128623,Female
Yes,103500,31542.79228640657,Female
Yes,160000,43071.661692611706,Male
No,62000,22864.929856952065,Female
Yes,140000,43440.892996275084,Male
Yes,100000,32797.03007092851,Male
No,80000,23336.546254288252,Male
No,62000,23904.959134841087,Female
Yes,100000,29490.717667056302,Male
No,55000,14747.49010025821,Female
No,65000,18036.413029671927,Female
No,83500,23797.976077738007,Female
No,40000,12804.975723477824,Male
Yes,150000,45972.262843911674,Male
No,50000,13832.881073091852,Male
Yes,110000,31756.148162858342,Male
No,56500,15341.60754562103,Female
Yes,131000,41926.93379993038,Female
Yes,90000,27646.16964896872,Male
No,50000,13829.552859284538,Male
Yes,90000,29595.300549208845,Male
Yes,100000,31752.16904149814,Male
No,80000,25193.539952222254,Male
Yes,105000,34339.3484562952,Female
No,60000,19779.64937602839,Male
Yes,105500,28297.85610782548,Female
Yes,100000,30627.773063751956,Male
Yes,98000,35106.52875254307,Female
Yes,110000,35150.65196214301,Male
Yes,90000,29933.459032449355,Male
No,54500,18126.208367667256,Female
Yes,100000,31356.38757137554,Male
Yes,140000,39459.19563257714,Male
Yes,130000,41951.81060526804,Male
No,80000,25899.0838988164,Male
Yes,90000,29720.821468552178,Male
No,70000,18110.94074422779,Male
No,60500,17573.0407588975,Female
Yes,110000,32527.727016442735,Male
Yes,130000,38875.41536505276,Male
Yes,110000,33166.573435693994,Male
Yes,120000,36007.71883465771,Male
No,90000,23924.532284439036,Male
Yes,130000,35737.143585524165,Male
Yes,110000,33546.60846908187,Male
Yes,120000,39594.76081537446,Male
Yes,99500,27784.23096910025,Female
Yes,119500,33995.95731862241,Female
Yes,130000,37402.25207057056,Male
Yes,110000,39116.50150076726,Male
No,90000,24001.629814327418,Male
Yes,100000,30025.05822769088,Male
No,80500,22982.78784368014,Female
Yes,140000,45459.429972814476,Male
Yes,152500,41130.7019213362,Female
Yes,140000,48217.88311542374,Male
Yes,110000,30324.45756667644,Male
Yes,110000,33987.697908504284,Male
Yes,90000,27739.161963333674,Male
Yes,105000,31314.894571404937,Female
No,62000,20965.817416525257,Female
Yes,130000,42700.27584691955,Male
No,90000,22830.17132804946,Male
Yes,90000,29727.140720200015,Male
No,60000,19867.28295549732,Male
Yes,92000,27574.714479784754,Female
No,69500,16359.929532641749,Female
Yes,100000,27191.126717880903,Male
No,90000,23120.685955991874,Male
No,89000,26782.556334000004,Female
Yes,190000,55213.310884574275,Male
Yes,140000,41884.790961676415,Male
No,80000,27464.828213862063,Male
No,69500,24012.7202862291,Female
Yes,116500,31561.165573661972,Female
Yes,199500,59268.5042390962,Female
Yes,120000,36787.82468443066,Male
No,59000,17730.22478271525,Female
No,80000,20334.158374585822,Male
No,54000,17665.768573857673,Female
No,90000,26010.507523000684,Male
Yes,130000,40541.89859910411,Male
No,80000,22297.17099720322,Male
Yes,90000,32154.700699474066,Male
No,63500,13622.647451492867,Female
No,49500,14787.330813824861,Female
No,40500,10824.1600259361,Female
No,60500,19707.39723327474,Female
Yes,160000,46724.92563835342,Male
Yes,140000,37816.30328333852,Male
No,69500,18725.017445085785,Female
No,80000,27389.72939547537,Male
No,76500,21856.22029300054,Female
Yes,110000,34911.855186713365,Male
No,80000,24238.64637211734,Male
Yes,110000,34342.99462773368,Male
No,40000,9320.191802832469,Male
No,46000,13523.824343558597,Female
Yes,100000,28984.844382308693,Male
Yes,139000,39532.06503068562,Female
No,80000,24214.44417815959,Male
Yes,110000,33532.64250850821,Male
Yes,100000,35300.96267615595,Male
No,80000,23958.649491140757,Male
Yes,100000,31334.30489483435,Male
Yes,106500,30907.693317773254,Female
No,70000,23899.854736822737,Male
Yes,93500,29056.142402110814,Female
No,60000,18614.292712729937,Male
Yes,155000,45184.66926954751,Female
No,66500,20671.98531548243,Female
No,50000,16253.11470500997,Male
No,69500,15681.6357880102,Female
Yes,120000,36527.07736899481,Male
Yes,110000,31705.51468037294,Male
Yes,110000,36976.44677428658,Male
Yes,120000,36120.67977211199,Male
No,80000,26083.15657943189,Male
No,63500,16251.933631688727,Female
No,71000,17337.07391497339,Female
No,80000,18560.706575635733,Male
No,59000,17500.94160703082,Female
Yes,132000,39960.426389817956,Female
No,71000,23733.33201971613,Female
No,80000,26881.42695596115,Male
No,60000,18378.481723566034,Male
No,33500,9067.453652038415,Female
No,81000,28086.915807499023,Female
Yes,180000,58343.22097537502,Male
No,80000,24557.471814201963,Male
Yes,100000,30216.425476425306,Male
Yes,160000,45582.63729671797,Male
Yes,110000,29992.32509765323,Male
No,76500,24872.822037454516,Female
Yes,140000,39872.491297787,Male
No,69500,18610.676103211215,Female
No,90000,25355.55601951379,Male
No,48000,11658.041588702836,Female
No,60000,14761.870866554424,Male
Yes,110000,29929.428809246438,Male
No,89500,24607.18338557201,Female
Yes,82500,28656.940380580814,Female
No,92000,24094.44721607747,Female
No,80000,21430.313360724926,Male
No,86500,24948.823986072126,Female
No,69000,16537.26496676411,Female
No,80000,22724.856072788512,Male
No,70000,25137.95343638552,Male
No,70000,19478.829002391725,Male
Yes,130000,40675.36689392372,Male
Yes,100000,28603.99982219187,Male
Yes,100000,30348.91083558591,Male
No,80000,25913.57594854734,Male
No,50000,12186.543192680982,Male
Yes,92000,28477.860963545507,Female
Yes,90000,27830.59008650657,Male
No,60000,17878.72712917501,Male
No,80000,23310.941522962614,Male
Yes,120000,37348.89087281125,Male
Yes,140000,43322.12771941249,Male
No,39000,12597.16112403124,Female
No,81000,22228.32076471731,Female
No,93500,20943.10297558051,Female
Yes,120000,35382.00381363796,Male
Yes,170000,55216.32492823048,Male
Yes,130000,42491.45374537923,Male
Yes,130000,39118.01012393758,Male
No,90000,24400.112695677133,Male
Yes,100000,27524.11766063896,Male
Yes,110000,31318.709087702562,Male
No,90000,26242.775199487474,Male
No,80000,22733.081533218785,Male
No,63500,18987.964164205558,Female
Yes,130000,36453.229166335914,Male
No,70000,26872.898318107204,Male
No,26500,2126.867302957715,Female
Yes,180000,53890.016578934716,Male
No,50000,11100.112168577793,Male
Yes,95000,29296.022760551572,Female
Yes,123500,35544.65343204057,Female
Yes,100000,30435.463898001668,Male
No,90500,23290.927585763948,Female
Yes,100000,32040.72267419128,Male
No,60000,14838.215046989293,Male
Yes,90000,28102.690223973274,Male
Yes,100000,29345.966707179494,Male
Yes,160000,48616.39724106671,Male
No,50000,17556.917527288802,Male
No,70000,24459.40852885877,Male
No,20500,4352.220536290456,Female
Yes,122000,37022.57038875912,Female
No,80000,24054.98290484239,Male
No,80000,18764.824428861015,Male
Yes,130000,41005.19788191438,Male
Yes,140000,41128.81992024543,Male
Yes,150000,47034.11451711756,Male
No,19000,4919.992354546359,Female
Yes,120000,33020.53924865626,Male
Yes,120000,34691.25635506094,Male
Yes,120000,33219.738640571886,Male
No,80000,21920.951479153526,Male
No,35000,7824.385009707627,Female
No,65000,18283.828051305365,Female
No,100000,22458.095294694554,Male
No,80000,21108.34338917483,Male
Yes,150000,44931.49010243844,Male
Yes,100000,31666.822848864234,Male
Yes,100000,32466.513657886488,Male
Yes,100000,29096.148460878696,Male
Yes,160000,54097.9659398398,Male
No,49500,14613.507528750091,Female
Yes,100000,30419.936359953444,Male
No,76000,22866.782341637187,Female
Yes,110000,31460.765001437518,Male
No,70000,20064.919264505654,Male
No,70000,20475.01384157034,Male
Yes,120000,34323.53715838778,Male
No,70000,20125.594194453188,Male
No,80000,25353.49843082711,Male
Yes,120000,35598.63840092647,Male
No,30000,12766.314897945957,Male
Yes,120000,37193.027115542405,Male
No,80000,28235.414970712725,Male
No,90000,24900.996046579054,Male
No,29500,4967.933732825494,Female
Yes,180000,53006.289422892325,Male
No,50000,15224.935534130535,Male
No,70000,20428.065429194998,Male
Yes,150000,43940.138281964726,Male
Yes,90000,30274.331978013128,Male
Yes,120000,38624.8298481553,Male
Yes,130000,35774.49287777601,Male
Yes,115000,32910.210653922,Female
No,80000,20938.0189114284,Male
No,58000,18564.381528644863,Female
Yes,110000,32184.823005963404,Male
Yes,90000,27253.78293810254,Male
Yes,130000,41698.535723950146,Male
No,75000,26722.622451179348,Female
No,43500,10588.838590187088,Female
Yes,91000,30275.927322159725,Female
Yes,130000,33496.10988806772,Male
Yes,90000,29013.50017568261,Male
No,95000,23579.371865550256,Female
No,90000,26347.335113622587,Male
No,36500,9317.02448016069,Female
No,80000,28999.96577777606,Male
Yes,92000,27776.03807986844,Female
Yes,102000,29483.66573952856,Female
Yes,100000,29372.794856447905,Male
No,57000,14353.83395670974,Female
No,80000,24024.964901779575,Male
Yes,180000,54057.84005814862,Male
No,80000,20324.85317713787,Male
Yes,100000,28014.595080589235,Male
Yes,130000,41861.12258426858,Male
No,50000,10652.926866148993,Male
Yes,129500,40602.22373634089,Female
No,60000,17001.926008599115,Male
No,88000,24683.0477585445,Female
No,80000,28106.96491619427,Male
No,70000,23823.560476908613,Male
Yes,120000,40558.20184254741,Male
No,86500,27315.10760325453,Female
Yes,150000,43616.88904829663,Male
Yes,93500,27481.75398698188,Female
No,88000,26247.587315118897,Female
No,80000,26476.773570024154,Male
Yes,100000,28213.64782445826,Male
Yes,120000,36582.87671521516,Male
Yes,140000,40656.47342226801,Male
No,65000,13437.12738817387,Female
No,38000,10622.23850251831,Female
Yes,110000,36081.133656553204,Male
No,60000,15817.438692869002,Male
Yes,160000,47456.75099396513,Male
Yes,90000,28122.617944793223,Male
No,80000,25146.062014560473,Male
Yes,111000,33225.13001597803,Female
No,39000,10649.219985574777,Female
No,65000,22454.12753798321,Female
Yes,130000,39461.8530533402,Male
No,60000,15340.252416606243,Male
Yes,129000,34794.911851711404,Female
No,52500,12116.025958343316,Female
No,81000,18801.223224949532,Female
No,80000,24070.764800032266,Male
No,26500,9763.652413720916,Female
Yes,130000,37339.181682776405,Male
No,60000,18701.940579671384,Male
No,76500,21088.622299155,Female
No,46000,15915.839024605602,Female
Yes,120000,40498.705069092124,Male
Yes,100000,29915.034073069222,Male
Yes,109500,32446.103158966172,Female
No,70000,19547.80183293874,Male
Yes,90000,28821.58928822475,Male
Yes,150000,47382.65515537359,Male
No,96500,25065.77418905656,Female
No,80000,23758.692664149603,Male
No,80000,23830.070646014046,Male
No,72000,23739.536914093176,Female
No,60000,17318.957830445874,Male
No,85000,26099.069092943755,Female
Yes,130000,37180.91938231168,Male
No,63500,20434.073089691527,Female
Yes,95000,29789.677243605256,Female
Yes,150000,48300.40977106461,Male
Yes,110000,34585.922880448896,Male
Yes,128000,36477.598086775644,Female
Yes,120000,34687.03213182326,Male
No,90500,21615.817072953912,Female
No,70000,20496.65033568229,Male
No,70500,21320.276104640674,Female
No,22000,4054.7737139317273,Female
No,68000,16405.350630221597,Female
Yes,100000,27567.907119299663,Male
Yes,90000,27345.728043117866,Male
No,70000,19787.865814557856,Male
No,50000,16124.486114228075,Male
No,69500,21255.622206626176,Female
No,92500,21709.98326825228,Female
No,30000,6166.773031976066,Male
Yes,110000,34845.082812113884,Male
Yes,148000,41306.62359223771,Female
Yes,100000,28937.37868158451,Male
No,64500,13883.508522326918,Female
No,90000,25693.53385318995,Male
Yes,100000,35379.83928311032,Male
No,77500,23790.925058497465,Female
No,70000,22115.90555758456,Male
Yes,120000,33712.65627868269,Male
Yes,110000,31384.123664705676,Male
Yes,130000,38087.92806438585,Male
Yes,100000,32409.34356357794,Male
No,58000,16032.664493175582,Female
Yes,130000,35709.20740841864,Male
Yes,101000,34627.310848169785,Female
No,90000,25310.398499785966,Male
Yes,140000,44384.69872178385,Male
Yes,92000,30430.31968689467,Female
No,52000,15130.453950815743,Female
No,80000,26744.628177511833,Male
No,51000,16405.35470275843,Female
Yes,110000,31833.52773482418,Male
Yes,110000,33804.82963007176,Male
No,60000,18912.793342345718,Male
No,90000,23957.993819649913,Male
Yes,110000,31055.20288979653,Male
Yes,110000,35508.928151161075,Male
No,80000,22444.29042258895,Male
Yes,100000,35952.69803499792,Male
Yes,140000,37579.492464018724,Male
No,60000,16257.977074488068,Male
Yes,110000,32142.26623652442,Male
No,12000,2428.666855034735,Female
No,69500,18805.97909631631,Female
Yes,83500,29960.539553570714,Female
No,70000,22192.67855569536,Male
No,80000,25783.38511046376,Male
No,70000,22318.540507743015,Male
Yes,100000,32278.01980211006,Male
Yes,112000,32366.807221277857,Female
No,45000,7717.192057600396,Female
Yes,130000,34164.34707265593,Male
Yes,110000,40375.05818693693,Male
Yes,119000,38337.61919978576,Female
Yes,123500,40935.24633949316,Female
Yes,110000,33709.55091339854,Male
Yes,100000,32249.962277875762,Male
Yes,144000,43872.827166151044,Female
No,53500,12910.388577684873,Female
Yes,120000,35422.8527171408,Male
No,48000,14511.567698014562,Female
No,80000,20242.59399487663,Male
No,90000,26301.46714832065,Male
Yes,140000,42450.675879306276,Male
Yes,115000,31636.192362070207,Female
No,80000,27077.371187205485,Male
Yes,110000,30840.131133635186,Male
No,50000,12901.576686399523,Male
Yes,110000,33613.99759832519,Male
Yes,130000,41796.74521727529,Male
No,80000,17929.501913928943,Male
No,80000,19806.208033121606,Male
Yes,110000,32699.4034992477,Male
No,60000,22993.68194090434,Male
Yes,141000,43575.975579053666,Female
No,60000,17640.597034830247,Male
Yes,128000,38603.68188207155,Female
Yes,90000,29488.762290463077,Male
Yes,110000,35020.43522909729,Male
Yes,130000,33147.380570402005,Male
Yes,120000,37176.94522951838,Male
Yes,136000,40478.76120065319,Female
Yes,139500,39353.90837091213,Female
Yes,140000,40033.95560406154,Male
Yes,140000,41866.522411282494,Male
No,50000,15833.144230171794,Male
Yes,100000,27193.68034703801,Male
Yes,125000,32088.7102397596,Female
Yes,150000,42607.7232711715,Male
Yes,110000,34435.801939900666,Male
Yes,140000,40754.00704175209,Male
Yes,140000,41177.01006093116,Male
No,60000,15278.637540103053,Male
Yes,136500,43280.196664586714,Female
Yes,109500,25183.1554346234,Female
Yes,105000,26074.55220771061,Female
Yes,121000,37588.846233623655,Female
Yes,95000,27283.9767518865,Female
No,75000,17669.045191248457,Female
No,95000,25867.507604936687,Female
No,79500,18966.443876528156,Female
No,55000,13543.167575983129,Female
Yes,130000,37295.63028828674,Male
No,59500,16786.62094531875,Female
No,33500,11217.381676353829,Female
No,92500,26286.904573319916,Female
Yes,130000,38148.58222784396,Male
No,90000,25582.21241376419,Male
Yes,150000,45991.92036828315,Male
No,76500,21280.10888347799,Female
No,90000,25602.06746092052,Male
No,65000,17089.774479328556,Female
Yes,111000,30507.75321934831,Female
No,96500,25469.37341555488,Female
Yes,160000,49243.51993094803,Male
Yes,140000,43060.12360665911,Male
Yes,100000,29099.816066328127,Male
No,40000,14796.166255839331,Male
Yes,100000,29961.19734342465,Male
Yes,151000,43312.117900744866,Female
No,66500,20903.95109665487,Female
Yes,105500,30442.693213535782,Female
No,80000,20205.850836747017,Male
No,90000,25162.647070504754,Male
No,70000,18585.452693908614,Male
No,41000,9759.7061211311,Female
Yes,100000,31815.498835193244,Male
Yes,126500,36606.69970585742,Female
Yes,100000,31473.95191707746,Male
Yes,111000,29713.605620220816,Female
No,60000,16472.34403801168,Male
No,90000,25409.827060993983,Male
Yes,150000,48779.71710351226,Male
Yes,120000,36173.8902673771,Male
Yes,120000,35772.5258355719,Male
No,33500,7105.586416056086,Female
No,79000,22686.494209203618,Female
Yes,95000,27839.80061966887,Female
No,90000,26997.480189777307,Male
No,82000,27248.71067567676,Female
Yes,128000,31875.84064090769,Female
No,90000,26053.718344342826,Male
Yes,160000,48097.12795594451,Male
Yes,110000,34203.71834960349,Male
No,50000,14407.311486303424,Male
Yes,141000,39794.21518947013,Female
No,90500,26757.065988201124,Female
No,90000,25110.52954823537,Male
Yes,125000,31225.568909408797,Female
No,50000,14055.134622748523,Male
No,61000,21313.895078623373,Female
No,25000,3994.5068208417065,Female
Yes,110000,29146.518429322397,Male
Yes,80000,29597.55997981786,Male
No,90500,23807.003566047155,Female
Yes,130000,40711.703181439756,Male
Yes,100000,30657.53316051295,Male
No,70000,21322.622588902203,Male
No,90000,23480.35883212113,Male
Yes,100000,29089.776980748105,Male
Yes,180000,50955.928865537346,Male
Yes,90000,27373.224127012312,Male
No,60000,16600.115728055483,Male
No,90000,22456.13602658148,Male
No,69000,21674.80886565144,Female
Yes,130000,37808.4155119299,Male
No,36500,14633.936299560775,Female
No,40000,12575.681737232642,Male
No,70500,22044.07526185571,Female
Yes,100000,35280.548153775075,Male
No,62000,15205.706159208776,Female
Yes,90000,27328.452982698793,Male
Yes,108000,25904.50397310313,Female
No,70000,23031.217697717504,Male
Yes,170000,50895.65496419503,Male
No,90000,24029.798172544073,Male
No,67500,19395.795402797314,Female
Yes,150000,49696.05798400616,Male
No,84000,18950.114867283723,Female
Yes,124000,35781.110092753086,Female
No,80000,22952.71139751095,Male
Yes,110000,33245.991069748736,Male
No,50000,10431.924570682391,Male
No,43500,10231.607725118429,Female
No,60000,21019.463769430182,Male
Yes,130000,40180.06193253876,Male
No,42000,13555.050170114802,Female
No,80000,26530.524806218236,Male
Yes,130000,37287.928097540236,Male
No,66500,19915.71491369754,Female
Yes,100000,28529.95697487045,Male
No,90000,25691.180737769315,Male
No,80000,20384.44301084688,Male
Yes,142000,40724.92454677815,Female
Yes,100000,28091.61849954735,Male
Yes,111000,35014.75958105626,Female
No,80000,27344.129544603198,Male
No,66500,14836.881727872305,Female
Yes,160000,47544.62708473225,Male
No,72000,21050.840741213375,Female
Yes,90000,28052.570871531578,Male
Yes,120000,36753.5037959622,Male
Yes,90000,29718.663742292494,Male
Yes,100000,30784.89702689657,Male
Yes,90000,29186.468507135658,Male
Yes,100000,27349.00917225473,Male
Yes,130000,40103.641349921454,Male
Yes,110000,35363.769761615986,Male
Yes,116500,33567.69297842243,Female
Yes,140000,38382.081313735274,Male
Yes,140000,39638.574348230875,Male
Yes,150000,42732.54008517475,Male
No,67500,22068.316057700325,Female
No,63500,18275.94048856135,Female
No,70500,17565.89334241857,Female
Yes,90000,27417.233736971113,Male
Yes,160000,45325.83223625429,Male
No,81000,28221.62569382721,Female
Yes,100000,30530.723468080014,Male
No,80000,22240.525802667154,Male
No,93500,25739.368484322324,Female
Yes,110000,32209.671210043776,Male
No,60000,16192.041381767445,Male
Yes,110000,35072.234304368576,Male
No,55000,15018.673514987562,Female
No,80000,24171.80591943738,Male
No,80000,22764.474140701073,Male
No,50000,12705.316750275808,Male
Yes,120000,39261.065134836135,Male
Yes,100000,28412.91515492397,Male
Yes,90000,27828.174047874247,Male
No,90000,23159.121340045025,Male
Yes,103500,29897.911110765628,Female
Yes,134500,37320.176539275635,Female
Yes,140000,45843.0422392845,Male
No,70000,18111.94223092605,Male
No,80000,24318.61562285317,Male
No,80000,25455.47568825216,Male
Yes,100000,31705.081362964902,Male
No,56500,15377.784147468079,Female
Yes,130000,37066.45351285112,Male
Yes,120000,36381.74972778216,Male
No,46500,10378.246638725726,Female
No,60000,18819.861443361482,Male
Yes,100000,30284.504355416993,Male
No,76500,21806.931601735654,Female
No,40000,11289.341159422223,Male
Yes,170000,52508.450246815344,Male
Yes,92500,26526.194159770082,Female
Yes,110000,35790.94740675458,Male
Yes,116500,35477.19142810918,Female
Yes,110000,32569.739728330816,Male
Yes,110000,35281.14802541217,Male
No,86500,19805.742524930654,Female
Yes,110000,36185.63348197171,Male
No,74000,24405.82975068338,Female
Yes,102000,28673.338195063152,Female
No,86500,20830.121688114312,Female
No,50000,13346.258692998483,Male
Yes,100000,32589.335494957933,Male
No,45000,11617.565126028449,Female
No,80000,20286.178869674888,Male
No,42000,9460.751358635138,Female
No,85000,20805.343712231705,Female
No,90000,24514.788350972685,Male
Yes,100000,35087.33523443967,Male
No,49500,13152.075783764,Female
Yes,119500,30575.272965302243,Female
Yes,140000,36534.847966221605,Male
Yes,110000,33592.77620467116,Male
Yes,120000,38546.39465144771,Male
Yes,110000,35257.81074096226,Male
No,40000,14037.958527756646,Male
No,54000,16025.428276849305,Female
Yes,150000,44542.62116557446,Male
No,40000,11225.1631351361,Male
No,82000,26166.52560517794,Female
No,52500,15558.688599902636,Female
Yes,110000,32004.04583989499,Male
Yes,100000,33728.43244451918,Male
Yes,90000,29169.480552768266,Male
No,75000,22019.628413279228,Female
No,42500,10497.785048618565,Female
No,60000,19370.671629807424,Male
No,80000,21582.06585426274,Male
No,73500,19049.916694609714,Female
No,63000,15220.164953620962,Female
Yes,170000,47864.993570531464,Male
Yes,100000,28338.94096225489,Male
No,94000,24892.682139343404,Female
No,70000,19254.156009675993,Male
No,70000,22992.719616186776,Male
Yes,130000,37152.99548810484,Male
No,60000,18477.461313148844,Male
Yes,140000,44450.34293194575,Male
No,36000,11155.106515601248,Female
Yes,160000,47622.77099566642,Male
Yes,160000,49135.77308844716,Male
Yes,150000,41997.342680354544,Male
Yes,150000,43870.911323278546,Male
No,80000,21213.492720924325,Male
Yes,120000,35971.07989350032,Male
Yes,90000,28142.127649280883,Male
Yes,130000,38812.920645024526,Male
Yes,130000,39693.701778939656,Male
No,60000,17853.319641087564,Male
Yes,129500,32828.859542752805,Female
No,80000,24676.09653829018,Male
Yes,160000,45955.12141875407,Male
Yes,100000,32317.19733687808,Male
Yes,120000,36816.93681186994,Male
No,56000,15472.272363596463,Female
Yes,100000,30204.180505131902,Male
No,40000,12706.466118028697,Male
Yes,98000,27596.30358263453,Female
No,60000,19619.917789166528,Male
Yes,100000,35157.99325687179,Male
Yes,100000,31155.342399618567,Male
No,50000,14657.087581075468,Male
No,59000,17518.188479018834,Female
Yes,111000,33444.72902660818,Female
Yes,140000,37150.3826403538,Male
No,50000,16003.691946146002,Male
Yes,150000,45162.17600311772,Male
Yes,140000,43783.54584738388,Male
No,60000,17170.596998597957,Male
Yes,98000,31304.537376790446,Female
No,52000,17087.66975810004,Female
Yes,160000,45689.43769836222,Male
No,70000,20470.45442595538,Male
No,56500,15162.286929128235,Female
Yes,160000,50424.18203618211,Male
Yes,96500,31259.714653341805,Female
No,50000,15725.575026355202,Male
Yes,140000,44535.42811136557,Male
No,46000,8355.64295114953,Female
No,80000,22143.974074185116,Male
Yes,120000,39348.82033655576,Male
Yes,150000,42943.719903114616,Male
No,80000,22755.978252987596,Male
No,90000,25438.95042484133,Male
Yes,119500,34542.7096353035,Female
No,70000,22032.267554329814,Male
No,30000,11051.090897524335,Male
Yes,190000,54640.37947516807,Male
Yes,120000,31884.9873378271,Male
Yes,150000,48930.060193125246,Male
No,50000,17594.300926769916,Male
No,80000,21267.41668336075,Male
Yes,123500,41072.41903452723,Female
No,70000,20863.625557880056,Male
No,30000,3471.612452481063,Male
No,38000,8225.204699262256,Female
Yes,110000,31780.1435160313,Male
No,60000,16553.097189606,Male
No,80000,28981.279550678868,Male
No,99000,24708.47887318777,Female
Yes,160000,48884.01429127443,Male
No,50000,11105.484420373483,Male
No,68000,20333.43203567888,Female
Yes,110000,29243.757795264297,Male
Yes,95500,32211.642113702554,Female
No,89500,21805.495180122038,Female
No,15000,10594.66705499396,Female
Yes,113500,33932.48527566901,Female
Yes,110000,34024.56403328769,Male
Yes,110000,33747.76207571595,Male
No,49000,13660.137151397847,Female
Yes,103500,30667.840132094138,Female
Yes,103500,25276.968833163242,Female
Yes,90500,28149.475610171143,Female
No,71000,21176.63286982022,Female
No,50000,17562.081554008277,Male
Yes,110000,33613.0091158734,Male
Yes,109500,29855.199243732965,Female
Yes,111000,31281.435161051755,Female
Yes,160000,49596.56199312248,Male
Yes,129500,35748.014064438416,Female
Yes,200000,63075.995132521944,Male
Yes,140000,38049.28605864081,Male
Yes,120000,36244.285716153034,Male
Yes,110000,33628.905880716324,Male
No,79500,18196.648609808777,Female
Yes,150000,44383.89840253529,Male
Yes,110000,32177.487298847955,Male
No,65000,19117.267492227453,Female
No,60000,12472.956673934697,Male
Yes,155000,46140.98731778046,Female
No,50000,17182.602885234162,Male
Yes,130000,37203.83895653285,Male
